bookID,title,author,rating,pages
2100,The Future of Spacetime,Stephen Hawking,3.94,224
2103,The Nature of Space and Time,Stephen Hawking,4.09,152
2104,The Physics of Star Trek,Lawrence M. Krauss,3.83,188
2107,Falconry & Hawking,Phillip Glasier,4.31,352
2109,The World Treasury of Physics Astronomy & Mathematics,Timothy Ferris,4.13,859
2112,The Art of Nonfiction,Ayn Rand,3.96,192
2113,The Journals of Ayn Rand,Ayn Rand,3.94,752
2123,The 36-Hour Day,Nancy L. Mace,4.24,624
2126,The 3-Hour Diet,Jorge Cruise,3.1,192
2127,The Last Hours of Ancient Sunlight,Thom Hartmann,4.23,400
2136,Specimen Days,Michael Cunningham,3.58,336
2137,A Home at the End of the World,Michael Cunningham,3.91,342
2140,Blink,Malcolm Gladwell,3.93,277
2144,Blink-182,Mark Hoppus,4.39,112
2151,The Complete Novels,Jane Austen,4.55,1103
2152,The Jane Austen Book Club,Karen Joy Fowler,3.08,288
2153,Jane Austen,Jane Austen,4.55,1103
2155,Jane Austen's Letters,Jane Austen,4.16,672
2156,Persuasion,Jane Austen,4.14,249
2157,Tea with Jane Austen,Kim Wilson,3.79,128
2166,The Old Man and the Sea,Ernest Hemingway,3.77,3
2167,Cliffs Notes on Hemingway's The Old Man and the Sea,Jeanne Sallade Criswell,2.83,80
2176,Flaubert's Parrot,Julian Barnes,3.66,190
2178,Flaubert in Egypt,Gustave Flaubert,3.62,230
2179,A Sentimental Education,Gustave Flaubert,3.83,464
2182,Three Tales,Gustave Flaubert,3.69,110
2183,Sentimental Education,Gustave Flaubert,3.83,460
2186,The Family Idiot 5,Jean-Paul Sartre,3.8,632
2187,Middlesex,Jeffrey Eugenides,4,529
2199,Team of Rivals,Doris Kearns Goodwin,4.28,916
2203,John Adams,David McCullough,4.06,751
2204,The John Adams Reader,Thomas May,3.5,455
2205,The Letters of John and Abigail Adams,Abigail Adams,4.14,512
2209,Passionate Sage,Joseph J. Ellis,4.05,288
2211,The Portable John Adams,John Adams,4.17,533
2218,Sex For Dummies,Ruth Westheimer,3.65,432
2219,Baby Signing For Dummies,Jennifer Watson,3.64,257
2222,The Feeling Good Handbook,David D. Burns,4,729
2226,On Death and Dying,Elisabeth Kbler-Ross,4.16,288
2227,Questions and Answers on Death and Dying,Elisabeth Kbler-Ross,4.07,192
2228,The Last Dance,Lynne Ann DeSpelder,3.77,664
2236,Mahatma Gandhi and His Myths,Mark Shepard,3.62,46
2249,The Seven Habits of Highly Effective People,Stephen R. Covey,4.1,368
2250,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,4.24,192
2253,Daily Reflections For Highly Effective People,Stephen R. Covey,3.9,384
2255,Way of the Peaceful Warrior,Dan Millman,4.14,240
2257,Secret of the Peaceful Warrior,Dan Millman,4.15,32
2265,It's Not about the Bike,Lance Armstrong,3.72,294
2267,23 Days in July,John Wilcockson,3.67,344
2279,Truman,David McCullough,4.12,1120
2281,The Complete Stories of Truman Capote,Truman Capote,4.2,320
2282,Breakfast at Tiffany's,Truman Capote,3.89,162
2283,Murder at The Washington Tribune,Margaret Truman,3.58,384
2285,Murder at Ford's Theatre,Margaret Truman,3.74,376
2287,Other Voices Other Rooms,Truman Capote,3.8,232
2289,In Cold Blood,Truman Capote,4.07,15
2296,Emergence,Steven Johnson,3.96,288
2304,The Emergence of Life on Earth,Iris Fry,4.02,344
2305,The Ghost Stories of Edith Wharton,Edith Wharton,3.89,303
2306,The House of Mirth,Edith Wharton,4.3,1328
2307,Collected Stories 1911-1937,Edith Wharton,4.25,848
2309,Novellas and Other Writings,Edith Wharton,4.22,1137
2315,Below the Root,Zilpha Keatley Snyder,4.08,231
2319,The Witches of Worm,Zilpha Keatley Snyder,3.69,183
2322,The Deeper Meaning of Liff,Douglas Adams,3.93,192
2326,Dirk Gently's Holistic Detective Agency,Douglas Adams,3.98,6
2327,The Letters of J.R.R. Tolkien,J.R.R. Tolkien,4.15,502
2329,The History of the Lord of the Rings,J.R.R. Tolkien,4.38,1680
2330,The Languages of Tolkien's Middle-Earth,Ruth S. Noel,3.98,207
2331,The Lord of the Rings- 3 volumes set,J.R.R. Tolkien,4.5,1438
2333,Farmer Giles of Ham,J.R.R. Tolkien,3.85,127
2336,Tandia,Bryce Courtenay,4.05,905
2338,Matthew Flinders' Cat,Bryce Courtenay,3.8,611
2343,Solomon's Song,Bryce Courtenay,4.01,671
2348,An Introduction to Old Norse,E.V. Gordon,4.1,412
2353,Cold Counsel,Sarah M. Anderson,3.68,320
2367,Brave Companions,David McCullough,3.98,240
2368,Mornings on Horseback,David McCullough,4.12,445
2371,The Johnstown Flood,David McCullough,4.11,302
2372,The Path Between the Seas,David McCullough,4.2,697
2373,The Bone Collector,Jeffery Deaver,4.19,528
2375,The Bone Collector's Son,Paul Yee,3.27,137
2386,Moby Dick,Herman Melville,3.5,25
2388,Moby-Dick,Jan Needle,3.71,192
2400,Herman Melville's Moby-Dick,Michael J. Davey,3.61,208
2407,Melville's Moby Dick,Edward F. Edinger,3.93,156
2411,Melville and the politics of identity,Julian Markels,3.33,164
2412,Unpainted to the Last,Elizabeth A. Schultz,4.28,400
2423,Double Tap,Steve Martini,3.92,401
2430,The List,Steve Martini,3.96,451
2442,Witches Abroad,Terry Pratchett,4.22,374
2443,The Innocents Abroad,Mark Twain,3.86,560
2445,Teaching English Abroad,Susan Griffith,3.57,576
2473,The Shield. Catalogue of Women. Other Fragments.,Hesiod,4.03,434
2486,Death and the King's Horseman,Wole Soyinka,3.76,254
2494,The Time Machine,H.G. Wells,3.89,104
2499,The Ultimate Time Machine,Joseph McMoneagle,3.59,275
2504,The Complete Short Stories,H.G. Wells,4.14,864
2506,Selected Stories,H.G. Wells,3.93,432
2508,Tono-Bungay,H.G. Wells,3.42,414
2519,The Name of the Rose,Umberto Eco,4.12,560
2520,In the Name of Jesus,Henri J.M. Nouwen,4.34,120
2521,Blood Done Sign My Name,Timothy B. Tyson,4.15,368
2526,Blindness,Jos Saramago,4.11,326
2527,The Gospel According to Jesus Christ,Jos Saramago,4.29,377
2528,All the Names,Jos Saramago,3.89,245
2529,The Tale of the Unknown Island,Jos Saramago,3.89,64
2530,Baltasar and Blimunda,Jos Saramago,3.92,346
2531,The Cave,Jos Saramago,3.84,307
2535,The Stone Raft,Jos Saramago,3.8,292
2536,The Year of the Death of Ricardo Reis,Jos Saramago,4.02,384
2542,The History of the Siege of Lisbon,Jos Saramago,3.81,314
2545,The Treasured Writings of Kahlil Gibran,Kahlil Gibran,4.42,902
2547,The Prophet,Kahlil Gibran,4.23,127
2549,A Tear and a Smile,Kahlil Gibran,4.03,228
2551,On the Road,Jack Kerouac,3.63,320
2557,De Kooning,Mark Stevens,4.11,732
2560,Willem de Kooning,Julie Sylvester,5,83
2567,Ak,Wole Soyinka,3.93,230
2581,Ready for Anything,David Allen,3.85,165
2584,The Facilitator's Book of Questions,David Allen,4,142
2586,Sun Tzu and the Art of Business,Sun Tzu,3.89,272
2595,Marketing Warfare,Al Ries,4.11,216
2612,The Tipping Point,Malcolm Gladwell,3.97,301
2613,Unleashing the Ideavirus,Seth Godin,3.98,234
2615,The Innovator's Dilemma,Clayton M. Christensen,3.99,286
2619,Great Expectations,Charles Dickens,3.77,512
2646,Luther and Erasmus,Erasmus,3.8,364
2654,To Kill a Mockingbird,Harper Lee,4.27,323
2673,The Wealthy Barber,David H. Chilton,4.02,199
2677,A Modest Proposal and Other Satirical Works,Jonathan Swift,4.05,64
2678,Gulliver's Travels,Jonathan Swift,3.79,416
2680,Empire 2.0,Xavier de C.,4.67,144
2686,The Bostonians,Henry James,3.59,504
2701,The Canterbury Tales,Geoffrey Chaucer,3.49,1254
2702,Chaucer's Canterbury Tales,Geoffrey Chaucer,3.8,530
2705,Oxford Guides to Chaucer,Helen Cooper,4.02,456
2706,Love Visions,Geoffrey Chaucer,3.61,272
2711,The Riverside Chaucer,Geoffrey Chaucer,4.18,1327
2713,The Portable Chaucer,Geoffrey Chaucer,3.86,611
2715,Salt,Mark Kurlansky,3.74,484
2718,Salt in His Shoes,Deloris Jordan,4.2,32
2719,The Book of Salt,Monique Truong,3.52,261
2722,Cities of Salt,Abdul Rahman Munif,4.13,627
2723,The Years of Rice and Salt,Kim Stanley Robinson,3.73,763
2725,Illuminations,Walter Benjamin,4.29,288
2727,Saul Steinberg,Saul Steinberg,4.51,288
2731,Advanced Global Illumination,Philip Dutre,4.5,366
2735,Snow Falling On Cedars,David Guterson,3.83,404
2743,The Lost Boy,Dave Pelzer,4.1,331
2745,Real Boys,William S. Pollack,3.83,480
2749,Microserfs,Douglas Coupland,3.88,371
2756,New Media Language,Jean Aitchison,3,209
2761,The Denial of Death,Ernest Becker,4.16,336
2767,A People's History of the United States,Howard Zinn,4.08,729
2778,Graphic Design,Richard Hollis,4,232
2781,Immigrant Acts,Lisa Lowe,4,272
2785,The Old Way of Seeing,Jonathan Hale,3.92,256
2802,E=mc2,David Bodanis,4.09,337
2804,Passionate Minds,David Bodanis,4.1,373
2811,A House Like a Lotus,Madeleine L'Engle,3.76,307
2814,The Rock That Is Higher,Madeleine L'Engle,4.12,320
2815,The Glorious Impossible,Madeleine L'Engle,4.25,64
2817,A Full House,Madeleine L'Engle,3.98,48
2819,A Circle of Quiet,Madeleine L'Engle,4.21,246
2820,The Birth of Tragedy and Other Writings,Friedrich Nietzsche,4.04,204
2821,The Birth of Tragedy,Friedrich Nietzsche,4.01,320
2826,Birth Of A Tragedy,Alastair Lamb,4,179
2834,The Tragedy of Pudd'nhead Wilson,Mark Twain,3.79,512
2836,Bridge to Terabithia,Katherine Paterson,4,191
2847,Bread and Roses Too,Katherine Paterson,3.76,275
2851,The Invisible Child,Katherine Paterson,4.27,266
2855,A Short History of Decay,Emil M. Cioran,4.25,186
2860,Scholar of Decay,Tanya Huff,3.46,313
2864,Girl with a Pearl Earring,Tracy Chevalier,3.88,233
2868,The Golden Tulip,Rosalind Laker,3.94,585
2871,Burning Bright,Tracy Chevalier,3.36,320
2872,Falling Angels,Tracy Chevalier,3.58,336
2873,The Virgin Blue,Tracy Chevalier,3.66,304
2877,Tom Hunter,Tom Hunter,3.64,80
2879,Bleach Volume 15,Tite Kubo,4.42,208
2880,Bleach Volume 01,Tite Kubo,4.22,200
2881,Bleach Volume 14,Tite Kubo,4.38,208
2882,Bleach Volume 11,Tite Kubo,4.36,208
2883,Bleach Volume 12,Tite Kubo,4.36,208
2893,Love Artist,Valerie Parv,3.25,187
2895,Perfume,Patrick Sskind,4.02,255
2898,Three Stories and a Reflection,Patrick Sskind,3.57,128
2899,The Pigeon,Patrick Sskind,3.68,77
2900,The Story of Mr Sommer,Patrick Sskind,3.84,128
2912,Escape from Fire Mountain,Gary Paulsen,3.67,80
2917,How Angel Peterson Got His Name,Gary Paulsen,3.93,111
2920,Tucket's Travels,Gary Paulsen,4.44,560
2921,Chicago Blues,Mike Rowe,3.92,226
2923,Winterdance,Gary Paulsen,4.26,272
2928,Brian's Winter,Gary Paulsen,4.01,133
2932,Robinson Crusoe,Daniel Defoe,3.67,320
2942,A General History of the Pyrates,Daniel Defoe,3.72,733
2949,Huck Finn & Tom Sawyer among the Indians & Other Unfinished Stories,Mark Twain,3.85,389
2952,Huck Finn and Tom Sawyer Among the Indians,Mark Twain,3.57,277
2953,Huck Finn,Mark Twain,4.06,808
2956,The Adventures of Huckleberry Finn,Mark Twain,3.82,327
2958,Adventures of Huckleberry Finn,Mark Twain,3.82,368
2962,The Annotated Huckleberry Finn,Mark Twain,3.82,656
2965,The Wit and Wisdom of Mark Twain,Mark Twain,4.2,64
2967,Mark Twain's Helpful Hints for Good Living,Mark Twain,3.86,221
2968,The Complete Short Stories of Mark Twain,Mark Twain,4.28,848
2971,The Autobiography of Mark Twain,Mark Twain,4.05,508
2973,Collected Tales Sketches Speeches & Essays 18911910,Mark Twain,4.39,1050
2978,Lost Horizon,James Hilton,3.92,241
2988,Louisa May Alcott's Christmas Treasury,Louisa May Alcott,3.96,282
2997,My Secret Garden,Nancy Friday,3.68,361
2998,The Secret Garden,Frances Hodgson Burnett,4.13,331
3008,A Little Princess,Frances Hodgson Burnett,4.2,242
3011,Waiting for the Party,Ann Thwaite,3.8,274
3014,The Secret Garden Cookbook,Amy Cotler,4.3,128
3023,Basic Economics,Thomas Sowell,4.32,448
3040,Black Rednecks and White Liberals,Thomas Sowell,4.38,372
3041,Applied Economics,Thomas Sowell,4.14,256
3042,Knowledge And Decisions,Thomas Sowell,4.39,422
3047,A Conflict of Visions,Thomas Sowell,4.31,304
3051,Sir Gawain and the Green Knight,Selina Shirley Hastings,3.91,29
3053,Alcoholics Anonymous,Alcoholics Anonymous,4.45,250
3056,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,4.36,221
3061,The Natural Way to Draw,Kimon Nicolaides,3.9,240
3065,Natural Health Natural Medicine,Andrew Weil,4.11,448
3066,The Fixer,Bernard Malamud,3.96,335
3067,The Complete Stories,Bernard Malamud,4.22,656
3068,The Assistant,Bernard Malamud,3.89,246
3070,Conversations with Bernard Malamud,Lawrence M. Lasher,4,184
3072,The Tenants,Bernard Malamud,3.65,248
3075,Enchanted April,Matthew Barber,3.61,73
3087,A Room with a View,E.M. Forster,3.91,119
3100,E.M. Forster,Lionel Trilling,3.51,208
3101,The Longest Journey,E.M. Forster,3.48,396
3102,Howards End,E.M. Forster,3.96,246
3103,Maurice,E.M. Forster,4.03,256
3104,E. M. Forster,P.N. Furbank,4.14,648
3107,The Sixteen Pleasures,Robert Hellenga,3.59,384
3113,Revolutionary Characters,Gordon S. Wood,3.97,336
3117,The Rescue,Gordon Korman,4.11,140
3119,Hunting the Hunter,Gordon Korman,4.21,151
3120,Public Enemies,Gordon Korman,4.19,150
3130,Runaway Bride,Deborah Gordon,4.25,390
3142,The Bridge over the Drina,Ivo Andri,4.33,314
3144,Drina Dances in Paris,Jean Estoril,4.16,194
3145,Drina Ballerina,Jean Estoril,4.16,188
3152,Drina Dances in Italy,Jean Estoril,4.08,191
3155,Drina Goes on Tour,Jean Estoril,4.26,188
3156,Drina Dances in Madeira,Jean Estoril,4.09,164
3207,The Dialogues of Plato Volume 1,Plato,4.17,352
3248,Aristophanes I,Aristophanes,3.77,480
3254,The Trojan Women,Euripides,3.89,80
3258,Greek Tragedies Volume 2,David Grene,4.29,304
3273,Moloka'i,Alan Brennert,4.17,405
3280,Teaching with the Brain in Mind,Eric Jensen,4.11,186
3283,Introducing Mind and Brain,Angus Gellatly,3.54,176
3290,Eva Luna,Isabel Allende,3.97,320
3291,The Stories of Eva Luna,Isabel Allende,3.97,352
3293,Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica,Isabel Allende,3.97,256
3300,Ins of My Soul,Isabel Allende,3.93,321
3304,City of the Beasts,Isabel Allende,3.71,408
3311,Self,Yann Martel,3.43,331
3325,Drina Dances in Switzerland,Jean Estoril,4.02,188
3340,The Story of Salt,Mark Kurlansky,4.08,48
3341,Nonviolence,Mark Kurlansky,4,203
3343,Boogaloo on 2nd Avenue,Mark Kurlansky,3.17,319
3344,Cod,Mark Kurlansky,3.91,294
3346,A Chosen Few,Mark Kurlansky,3.87,456
3347,The Basque History of the World,Mark Kurlansky,3.85,400
3348,The Cod's Tale,Mark Kurlansky,3.91,48
3359,Angle of Repose,Wallace Stegner,4.27,557
3368,Don't Make Me Think,Steve Krug,4.25,201
3384,Girlfriend in a Coma,Douglas Coupland,3.62,288
3388,Corelli's Mandolin,Louis de Bernires,3.98,437
3402,Kiffe Kiffe Tomorrow,Faza Gune,3.4,179
3403,Our Kind of People,Lawrence Otis Graham,3.72,406
3404,The Senator and the Socialite,Lawrence Otis Graham,3.95,480
3409,Temptations,Otis Williams,4.19,304
3413,The Thorn Birds,Colleen McCullough,4.23,673
3416,Caesar,Colleen McCullough,4.37,928
3417,Caesar's Women,Colleen McCullough,4.25,943
3418,On Off,Colleen McCullough,3.52,372
3419,Three Complete Novels,Colleen McCullough,3.67,768
3420,Morgan's Run,Colleen McCullough,3.95,848
3421,The October Horse,Colleen McCullough,4.29,1110
3422,The First Man in Rome,Colleen McCullough,4.11,896
3424,The Grass Crown,Colleen McCullough,4.3,1104
3425,Tim,Colleen McCullough,3.81,288
3426,O'Brien's the Things They Carried,Jill Colella,3.69,128
3431,The Five People You Meet in Heaven,Mitch Albom,3.93,196
3444,Northern Lights,Tim O'Brien,3.29,372
3445,If I Die in a Combat Zone Box Me Up and Ship Me Home,Tim O'Brien,3.95,225
3446,Going After Cacciato,Tim O'Brien,3.91,351
3447,In the Lake of the Woods,Tim O'Brien,3.78,303
3449,The Nuclear Age,Tim O'Brien,3.45,320
3463,A Bend in the Road,Nicholas Sparks,4.03,341
3464,True Believer,Nicholas Sparks,3.8,465
3465,Three Weeks With My Brother,Nicholas Sparks,4.03,368
3466,The Wedding,Nicholas Sparks,3.99,276
3469,Nights in Rodanthe,Nicholas Sparks,3.84,212
3471,Message in a Bottle,Nicholas Sparks,3.96,370
3473,A Walk to Remember,Nicholas Sparks,4.17,240
3476,Icy Sparks,Gwyn Hyman Rubio,3.7,320
3479,Sugarplums and Scandal,Lori Avocato,3.98,327
3483,Special Topics in Calamity Physics,Marisha Pessl,3.71,514
3491,The Dictionary of Corporate Bullshit,Lois Beckwith,4.03,192
3493,On Truth,Harry G. Frankfurt,3.52,112
3507,Twelve Sharp,Janet Evanovich,4.15,310
3509,Sharp Edges,Jayne Ann Krentz,3.86,368
3510,Mrs. Sharp's Traditions,Sarah Ban Breathnach,4.08,256
3513,The Sly Spy,Marjorie Weinman Sharmat,3.85,74
3516,The Green Toenails Gang,Marjorie Weinman Sharmat,3.77,72
3519,The Pizza Monster,Marjorie Weinman Sharmat,3.54,80
3520,The Spy Who Barked,George E. Stanley,3.43,48
3525,Kare First Love Vol. 9,Kaho Miyasaka,4.06,208
3529,The World's First Love,Fulton J. Sheen,4.59,276
3530,Kare First Love Vol. 10,Kaho Miyasaka,4.09,208
3531,The Tutor's First Love,George MacDonald,4.08,238
3532,First Love,Ivan Turgenev,3.78,124
3536,Love  First Site,Jane Moore,3.41,368
3545,First Love Second Chance,Amanda Clark,3.73,304
3554,The Modern Prince,Justin O'Brien,3.5,212
3557,The Modern Prince and Other Writings,Antonio Gramsci,3.89,192
3562,Emily of New Moon,L.M. Montgomery,4.1,339
3564,The Selected Journals Of L.M. Montgomery Vol. 5,L.M. Montgomery,4.24,410
3566,Against the Odds,L.M. Montgomery,3.83,246
3574,Anne of Avonlea,L.M. Montgomery,4.23,8
3577,A Tangled Web,L.M. Montgomery,3.88,288
3579,The Complete Anne of Green Gables Boxed Set,L.M. Montgomery,4.43,2088
3580,Pat of Silver Bush,L.M. Montgomery,3.9,288
3581,Sherlock Holmes,Arthur Conan Doyle,4.47,1059
3582,The New Annotated Sherlock Holmes,Arthur Conan Doyle,4.64,1878
3584,The Science of Sherlock Holmes,E.J. Wagner,4.22,244
3595,The Mysteries of Sherlock Holmes,Arthur Conan Doyle,4.18,218
3597,The Complete Adventures and Memoirs of Sherlock Holmes,Arthur Conan Doyle,4.33,334
3603,Personal Finance For Dummies,Eric Tyson,3.77,458
3631,Catching Alice,Clare Naylor,3.38,328
3635,The Dream Giver,Bruce H. Wilkinson,4.26,157
3636,The Giver,Lois Lowry,4.13,208
3638,The Wish Giver,Bill Brittain,3.83,192
3640,Indian Givers,Jack Weatherford,4.11,288
3649,The Last Life,Claire Messud,3.56,400
3650,The Hunters,Claire Messud,3.42,200
3651,When the World Was Steady,Claire Messud,3.17,270
3656,The Sea,John Banville,3.51,195
3659,The Book of Evidence,John Banville,3.71,220
3660,Athena,John Banville,3.66,240
3661,Doctor Copernicus,John Banville,3.65,242
3664,Shroud,John Banville,3.66,257
3679,On Beauty,Zadie Smith,3.73,445
3682,A Great and Terrible Beauty,Libba Bray,3.79,403
3684,The Black Book of Hollywood Beauty Secrets,Kym Douglas,3.37,224
3685,Black Beauty,Anna Sewell,3.96,245
3686,Truth and Beauty,Ann Patchett,3.94,257
3687,The Life of Graham Greene Vol. 1,Norman Sherry,4.11,816
3688,Complete Short Stories,Graham Greene,4.17,594
3690,The Power and the Glory,Graham Greene,4,222
3692,The Heart of the Matter,Graham Greene,3.99,272
3693,Orient Express,Graham Greene,3.46,197
3695,Journey Without Maps,Graham Greene,3.6,272
3698,The Quiet American,Graham Greene,3.97,180
3701,Collected Short Stories,Graham Greene,3.98,368
3705,The Third Man & The Fallen Idol,Graham Greene,3.77,157
3707,The Tenth Man,Graham Greene,3.73,160
3710,The Autograph Man,Zadie Smith,3.16,347
3711,White Teeth,Zadie Smith,3.77,448
3717,Stranger than Fiction,Chuck Palahniuk,3.57,233
3731,Great Short Works of Herman Melville,Herman Melville,4.04,512
3732,Selected Poems of Herman Melville,Herman Melville,3.77,512
3736,Redburn,Herman Melville,3.62,448
3738,Typee,Herman Melville,3.55,1333
3743,Harriet Spies Again,Helen Ericson,3.84,256
3744,Harriet the Spy Double Agent,Maya Gold,3.8,160
3750,Moonraker,Ian Fleming,3.74,247
3751,Moonraker's Bride,Madeleine Brent,4.31,319
3758,Casino Royale,Ian Fleming,3.73,181
3759,Goldfinger,Ian Fleming,3.8,264
3762,On Her Majesty's Secret Service,Ian Fleming,3.96,326
3765,Octopussy & the Living Daylights,Ian Fleming,3.55,120
3768,Book of Sketches,Jack Kerouac,3.8,432
3769,The Dharma Bums,Jack Kerouac,3.92,204
3770,Book of Haikus,Jack Kerouac,3.91,200
3774,The Subterraneans,Jack Kerouac,3.68,192
3776,Ballet Shoes,Noel Streatfeild,4.07,184
3782,Theater Shoes,Noel Streatfeild,4.02,272
3784,Movie Shoes,Noel Streatfeild,4,239
3787,Party Shoes,Noel Streatfeild,3.64,243
3788,Thursday's Child,Noel Streatfeild,3.98,256
3797,Miss Happiness and Miss Flower,Rumer Godden,4.27,104
3798,The River,Rumer Godden,3.95,128
3799,The Dolls' House,Rumer Godden,4.01,153
3801,China Court,Rumer Godden,3.97,358
3803,Rumer Godden,Anne Chisholm,3.82,335
3805,The Corrections,Jonathan Franzen,3.79,653
3806,Creative Correction,Lisa Whelchel,3.93,367
3815,Original Sin,P.D. James,3.91,511
3820,An Original Sin,Nina Bangs,3.75,394
3822,Aliens,Michael Jan Friedman,3.71,256
3825,Death in Holy Orders,P.D. James,3.92,429
3826,The Lighthouse,P.D. James,3.81,383
3827,Unnatural Causes,P.D. James,3.94,218
3828,Death of an Expert Witness,P.D. James,3.99,306
3829,A Mind To Murder,P.D. James,3.82,225
